Time,Heart Rate
04:15:41,56
04:15:46,55
04:15:51,57
04:15:56,56
04:16:01,57
04:16:06,58
04:16:11,59
04:16:16,57
04:16:21,58
04:16:31,57
04:16:36,58
04:16:51,57
04:16:56,56
04:17:06,55
04:17:11,56
04:17:21,59
04:17:36,59
04:17:41,58
04:17:46,57
04:17:51,58
04:18:06,59
04:18:07,59
04:18:17,56
04:18:27,57
04:18:37,58
04:18:42,57
04:18:47,58
04:19:02,55
04:19:07,56
04:19:17,58
04:19:27,59
04:19:37,58
04:19:42,56
04:19:52,57
04:20:02,58
04:20:07,57
04:20:22,57
04:20:27,58
04:20:42,57
04:20:52,58
04:20:57,61
04:21:02,58
04:21:12,59
04:21:17,58
04:21:32,56
04:21:42,58
04:21:47,59
04:21:57,60
04:22:04,59
04:22:09,58
04:22:19,57
04:22:24,58
04:22:29,57
04:22:34,56
04:22:39,57
04:22:44,60
04:22:49,58
04:22:54,57
04:23:04,56
04:23:14,57
04:23:19,58
04:23:24,57
04:23:39,58
04:23:54,58
04:24:09,57
04:24:14,58
04:24:24,57
04:24:29,58
04:24:44,57
04:24:54,58
04:24:59,59
04:25:14,58
04:25:29,58
04:25:44,58
04:25:49,59
04:25:57,57
04:26:07,58
04:26:17,59
04:26:32,59
04:26:37,58
04:26:42,59
04:26:57,58
04:27:02,59
04:27:07,58
04:27:12,56
04:27:17,58
04:27:22,59
04:27:27,57
04:27:32,58
04:27:47,58
04:27:52,57
04:28:02,58
04:28:12,57
04:28:17,58
04:28:22,59
04:28:27,58
04:28:32,57
04:28:37,58
04:28:47,57
04:28:52,58
04:29:07,59
04:29:17,58
04:29:23,58
04:29:28,59
04:29:38,58
04:29:43,57
04:29:53,60
04:29:58,61
04:30:13,60
04:30:18,59
04:30:28,60
04:30:43,60
04:30:48,72
04:30:58,73
04:31:03,71
04:31:08,62
04:31:13,58
04:31:18,56
04:31:23,55
04:31:33,59
04:31:38,62
04:31:43,59
04:31:48,58
04:31:53,57
04:32:08,56
04:32:13,58
04:32:18,59
04:32:25,59
04:32:35,69
04:32:40,78
04:32:45,79
04:32:50,71
04:32:55,64
04:33:00,62
04:33:05,60
04:33:10,57
04:33:15,60
04:33:20,59
04:33:25,57
04:33:30,56
04:33:35,55
04:33:40,56
04:33:45,55
04:33:50,57
04:33:55,56
04:34:00,55
04:34:05,56
04:34:10,55
04:34:20,57
04:34:25,56
04:34:35,58
04:34:40,57
04:34:46,58
04:34:51,56
04:35:01,59
04:35:06,61
04:35:16,62
04:35:21,61
04:35:26,60
04:35:31,61
04:35:36,62
04:35:51,63
04:36:01,64
04:36:06,67
04:36:11,67
04:36:16,66
04:36:21,68
04:36:36,68
04:36:41,66
04:36:46,67
04:36:51,69
04:36:56,70
04:37:01,71
04:37:11,64
04:37:16,62
04:37:21,63
04:37:26,66
04:37:31,67
04:37:41,69
04:37:48,69
04:37:53,71
04:37:58,72
04:38:03,74
04:38:08,74
04:38:13,66
04:38:18,65
04:38:23,68
04:38:28,69
04:38:33,70
04:38:38,69
04:38:43,67
04:38:48,68
04:38:53,69
04:38:58,69
04:39:08,61
04:39:13,58
04:39:18,60
04:39:23,62
04:39:28,63
04:39:33,64
04:39:38,66
04:39:43,67
04:39:58,68
04:40:03,69
04:40:13,67
04:40:28,67
04:40:30,67
04:40:35,66
04:40:45,69
04:40:50,65
04:41:00,66
04:41:05,69
04:41:10,70
04:41:15,71
04:41:20,75
04:41:25,73
04:41:30,75
04:41:35,74
04:41:45,78
04:41:50,80
04:41:55,81
04:42:10,81
04:42:15,79
04:42:25,80
04:42:30,82
04:42:35,81
04:42:40,80
04:42:45,79
04:42:50,78
04:42:55,77
04:43:00,75
04:43:15,75
04:43:20,76
04:43:26,77
04:43:31,78
04:43:36,83
04:43:41,84
04:43:46,86
04:43:56,83
04:44:01,82
04:44:06,81
04:44:16,84
04:44:31,84
04:44:36,83
04:44:41,81
04:44:46,82
04:44:51,81
04:44:56,79
04:45:01,80
04:45:06,73
04:45:11,67
04:45:16,68
04:45:21,69
04:45:26,70
04:45:31,71
04:45:41,70
04:45:56,71
04:46:01,72
04:46:16,72
04:46:31,72
04:46:33,72
04:46:38,68
04:46:43,65
04:46:48,58
04:46:53,56
04:47:03,57
04:47:08,59
04:47:13,60
04:47:18,61
04:47:23,61
04:47:28,58
04:47:33,60
04:47:38,62
04:47:53,77
04:47:58,73
04:48:03,63
04:48:08,58
04:48:13,57
04:48:18,58
04:48:28,59
04:48:33,61
04:48:38,59
04:48:43,61
04:48:48,64
04:48:54,66
04:48:59,66
04:49:04,65
04:49:09,61
04:49:14,60
04:49:19,59
04:49:34,60
04:49:39,61
04:49:49,63
04:49:59,64
04:50:04,63
04:50:09,62
04:50:19,61
04:50:24,59
04:50:29,61
04:50:34,60
04:50:39,57
04:50:54,58
04:50:59,57
04:51:09,59
04:51:14,58
04:51:19,60
04:51:24,62
04:51:34,63
04:51:39,61
04:51:44,58
04:51:54,57
04:52:01,58
04:52:06,59
04:52:11,60
04:52:16,61
04:52:21,58
04:52:26,60
04:52:31,57
04:52:36,56
04:52:41,59
04:52:46,61
04:53:01,60
04:53:06,57
04:53:16,59
04:53:26,57
04:53:31,58
04:53:46,59
04:53:51,60
04:53:56,62
04:54:01,63
04:54:06,65
04:54:11,66
04:54:16,66
04:54:21,61
04:54:26,64
04:54:31,67
04:54:41,64
04:54:56,64
04:54:57,64
04:55:12,64
04:55:27,63
04:55:37,63
04:55:42,64
04:55:47,65
04:55:52,65
04:56:02,64
04:56:17,64
04:56:32,61
04:56:37,60
04:56:42,58
04:56:52,57
04:57:02,59
04:57:07,60
04:57:17,59
04:57:27,60
04:57:32,61
04:57:47,61
04:57:52,60
04:57:57,61
04:58:07,62
04:58:12,61
04:58:22,63
04:58:27,65
04:58:32,63
04:58:37,62
04:58:45,64
04:58:50,61
04:58:55,62
04:59:05,63
04:59:15,64
04:59:25,61
04:59:35,59
04:59:40,57
04:59:45,59
04:59:50,59
04:59:55,64
05:00:00,64
05:00:05,60
05:00:10,61
05:00:15,60
05:00:20,60
05:00:25,62
05:00:30,61
05:00:40,62
05:00:45,61
05:01:00,58
05:01:05,59
05:01:15,58
05:01:20,59
05:01:25,56
05:01:30,57
05:01:35,58
05:01:41,60
05:01:46,61
05:01:51,62
05:01:56,59
05:02:01,58
05:02:06,60
05:02:11,62
05:02:16,61
05:02:21,60
05:02:26,61
05:02:36,60
05:02:41,61
05:02:46,58
05:02:56,61
05:03:01,62
05:03:06,61
05:03:11,61
05:03:26,59
05:03:31,58
05:03:36,58
05:03:41,59
05:03:51,60
05:03:56,61
05:04:06,61
05:04:11,60
05:04:16,61
05:04:26,62
05:04:33,65
05:04:43,64
05:04:58,63
05:05:03,62
05:05:08,61
05:05:13,62
05:05:18,64
05:05:23,65
05:05:28,65
05:05:33,65
05:05:38,65
05:05:43,64
05:05:53,62
05:05:58,61
05:06:03,60
05:06:08,61
05:06:18,61
05:06:33,61
05:06:48,62
05:06:53,61
05:06:58,59
05:07:03,58
05:07:08,57
05:07:18,56
05:07:23,55
05:07:28,57
05:07:33,58
05:07:39,60
05:07:44,59
05:07:49,60
05:07:54,59
05:08:04,62
05:08:19,60
05:08:24,61
05:08:29,62
05:08:34,60
05:08:49,61
05:08:54,64
05:09:04,61
05:09:09,60
05:09:14,59
05:09:24,60
05:09:29,62
05:09:34,60
05:09:39,61
05:09:44,57
05:09:54,58
05:09:59,59
05:10:04,61
05:10:19,62
05:10:24,63
05:10:29,60
05:10:39,62
05:10:44,65
05:10:51,64
05:10:56,59
05:11:11,60
05:11:16,61
05:11:21,62
05:11:26,63
05:11:31,65
05:11:36,66
05:11:51,64
05:11:56,63
05:12:01,64
05:12:06,58
05:12:16,59
05:12:21,60
05:12:36,61
05:12:41,62
05:12:46,64
05:12:56,63
05:13:01,59
05:13:11,60
05:13:16,62
05:13:21,63
05:13:36,63
05:13:41,62
05:13:46,64
05:13:51,65
05:13:56,63
05:14:03,66
05:14:08,61
05:14:13,60
05:14:18,61
05:14:28,56
05:14:33,57
05:14:38,59
05:14:43,60
05:14:48,61
05:14:53,62
05:14:58,59
05:15:03,62
05:15:08,63
05:15:18,65
05:15:33,64
05:15:38,63
05:15:43,61
05:15:48,63
05:15:53,62
05:15:58,61
05:16:03,62
05:16:08,63
05:16:18,64
05:16:23,63
05:16:28,62
05:16:33,61
05:16:38,63
05:16:44,60
05:16:49,59
05:16:54,60
05:16:59,61
05:17:04,62
05:17:09,64
05:17:24,63
05:17:29,62
05:17:34,61
05:17:39,62
05:17:44,61
05:17:59,62
05:18:04,63
05:18:09,64
05:18:19,63
05:18:34,63
05:18:39,64
05:18:44,65
05:18:49,66
05:19:04,67
05:19:09,88
05:19:14,93
05:19:19,72
05:19:26,63
05:19:31,62
05:19:36,61
05:19:41,58
05:19:46,59
05:19:51,60
05:19:56,62
05:20:06,63
05:20:11,62
05:20:26,60
05:20:31,61
05:20:41,60
05:20:46,59
05:20:51,60
05:21:01,58
05:21:11,60
05:21:16,61
05:21:21,62
05:21:26,63
05:21:31,62
05:21:36,64
05:21:41,63
05:21:46,61
05:21:51,60
05:21:56,61
05:22:01,59
05:22:06,56
05:22:12,56
05:22:17,57
05:22:22,60
05:22:27,62
05:22:32,58
05:22:37,57
05:22:42,59
05:22:52,60
05:23:07,60
05:23:12,59
05:23:27,60
05:23:37,61
05:23:52,62
05:24:02,63
05:24:07,62
05:24:12,61
05:24:27,61
05:24:37,59
05:24:52,60
05:24:57,61
05:25:07,60
05:25:12,61
05:25:17,61
05:25:32,61
05:25:37,74
05:25:42,70
05:25:49,70
05:25:54,63
05:25:59,62
05:26:04,61
05:26:09,61
05:26:24,58
05:26:34,59
05:26:44,69
05:26:49,76
05:26:54,66
05:26:59,61
05:27:04,58
05:27:19,58
05:27:24,60
05:27:29,61
05:27:44,58
05:27:49,59
05:27:59,58
05:28:04,57
05:28:09,58
05:28:14,57
05:28:24,58
05:28:34,59
05:28:44,58
05:28:49,59
05:28:56,60
05:29:01,59
05:29:11,60
05:29:16,59
05:29:31,57
05:29:41,58
05:29:46,60
05:29:51,59
05:29:56,58
05:30:11,57
05:30:16,59
05:30:31,58
05:30:41,60
05:30:46,59
05:30:56,60
05:31:06,57
05:31:16,59
05:31:21,60
05:31:26,61
05:31:36,60
05:31:41,59
05:31:46,59
05:31:51,55
05:32:01,57
05:32:06,59
05:32:11,60
05:32:16,62
05:32:22,61
05:32:37,60
05:32:42,59
05:32:57,59
05:33:02,58
05:33:07,60
05:33:12,61
05:33:17,62
05:33:22,63
05:33:32,62
05:33:37,61
05:33:42,62
05:33:47,60
05:33:52,61
05:33:57,60
05:34:12,60
05:34:22,61
05:34:32,62
05:34:37,61
05:34:42,60
05:34:52,59
05:35:02,60
05:35:12,61
05:35:22,62
05:35:27,61
05:35:32,62
05:35:42,61
05:35:49,61
05:35:54,62
05:36:09,61
05:36:14,62
05:36:19,61
05:36:34,60
05:36:39,62
05:36:54,61
05:36:59,60
05:37:04,58
05:37:14,59
05:37:19,60
05:37:24,59
05:37:39,60
05:37:44,61
05:37:49,62
05:38:04,60
05:38:09,61
05:38:24,62
05:38:29,61
05:38:34,59
05:38:39,60
05:38:49,62
05:38:54,61
05:38:59,60
05:39:04,59
05:39:14,60
05:39:21,60
05:39:26,62
05:39:31,61
05:39:36,62
05:39:41,61
05:39:56,61
05:40:01,63
05:40:06,62
05:40:11,61
05:40:26,61
05:40:41,60
05:40:51,61
05:41:06,61
05:41:21,60
05:41:36,61
05:41:41,60
05:41:46,61
05:41:51,63
05:41:56,62
05:42:11,63
05:42:21,62
05:42:26,61
05:42:36,59
05:42:41,58
05:42:46,60
05:42:51,61
05:42:56,60
05:43:03,59
05:43:08,60
05:43:13,59
05:43:18,57
05:43:23,58
05:43:28,59
05:43:33,60
05:43:38,62
05:43:43,61
05:43:58,61
05:44:03,62
05:44:13,61
05:44:18,60
05:44:23,59
05:44:38,56
05:44:43,57
05:44:48,58
05:45:03,60
05:45:08,59
05:45:13,60
05:45:18,61
05:45:23,62
05:45:38,62
05:45:43,60
05:45:53,62
05:45:58,61
05:46:03,60
05:46:10,60
05:46:15,61
05:46:20,62
05:46:25,61
05:46:30,63
05:46:35,60
05:46:45,61
05:46:50,60
05:46:55,57
05:47:00,58
05:47:05,60
05:47:10,59
05:47:15,60
05:47:25,59
05:47:30,58
05:47:40,59
05:47:45,60
05:47:55,59
05:48:00,60
05:48:10,61
05:48:15,62
05:48:20,61
05:48:25,59
05:48:30,60
05:48:40,61
05:48:45,59
05:48:50,57
05:48:56,58
05:49:01,59
05:49:16,59
05:49:26,60
05:49:41,60
05:49:56,59
05:50:11,60
05:50:16,62
05:50:21,61
05:50:31,58
05:50:36,57
05:50:41,59
05:50:51,58
05:50:56,59
05:51:01,57
05:51:06,59
05:51:11,60
05:51:16,57
05:51:21,59
05:51:26,61
05:51:31,60
05:51:36,59
05:51:51,57
05:51:56,58
05:52:01,58
05:52:16,58
05:52:23,81
05:52:28,78
05:52:33,66
05:52:38,60
05:52:43,59
05:52:48,58
05:52:53,57
05:53:03,55
05:53:18,55
05:53:28,54
05:53:33,56
05:53:43,55
05:53:48,54
05:53:53,56
05:53:58,55
05:54:03,56
05:54:13,55
05:54:23,56
05:54:38,57
05:54:53,58
05:55:03,60
05:55:08,61
05:55:13,60
05:55:18,61
05:55:28,58
05:55:38,57
05:55:45,57
05:55:50,58
05:56:00,55
05:56:15,57
05:56:30,57
05:56:40,58
05:56:55,60
05:57:00,58
05:57:05,56
05:57:10,55
05:57:15,55
05:57:30,55
05:57:45,55
05:57:50,69
05:57:55,80
05:58:00,75
05:58:05,67
05:58:10,68
05:58:15,67
05:58:20,59
05:58:25,58
05:58:30,57
05:58:40,58
05:58:45,59
05:58:55,57
05:59:02,58
05:59:07,59
05:59:22,60
05:59:27,58
05:59:32,56
05:59:37,58
05:59:42,59
05:59:47,61
05:59:57,61
06:00:02,62
06:00:07,63
06:00:12,62
06:00:17,64
06:00:22,65
06:00:27,64
06:00:32,65
06:00:47,69
06:00:52,68
06:00:57,68
06:01:12,63
06:01:17,61
06:01:22,60
06:01:27,59
06:01:32,61
06:01:37,62
06:01:47,64
06:01:52,67
06:01:58,71
06:02:03,67
06:02:13,66
06:02:18,65
06:02:23,64
06:02:28,61
06:02:33,63
06:02:38,61
06:02:43,64
06:02:48,63
06:02:53,64
06:02:58,65
06:03:03,64
06:03:18,64
06:03:28,65
06:03:33,64
06:03:43,65
06:03:53,68
06:03:58,71
06:04:03,72
06:04:08,73
06:04:13,71
06:04:18,70
06:04:23,72
06:04:28,72
06:04:33,69
06:04:38,66
06:04:45,67
06:04:50,66
06:05:00,67
06:05:05,60
06:05:10,61
06:05:15,62
06:05:20,64
06:05:25,65
06:05:30,66
06:05:40,65
06:05:55,66
06:06:00,66
06:06:05,61
06:06:10,65
06:06:15,66
06:06:20,67
06:06:25,69
06:06:30,70
06:06:40,72
06:06:45,68
06:06:50,67
06:06:55,71
06:07:00,73
06:07:10,72
06:07:25,73
06:07:30,72
06:07:35,73
06:07:41,73
06:07:46,67
06:07:51,61
06:07:56,58
06:08:01,59
06:08:06,60
06:08:11,61
06:08:16,62
06:08:26,58
06:08:36,62
06:08:41,62
06:08:51,62
06:08:56,64
06:09:01,65
06:09:06,66
06:09:11,65
06:09:16,62
06:09:21,61
06:09:26,59
06:09:31,61
06:09:36,63
06:09:46,64
06:09:56,63
06:10:01,64
06:10:06,65
06:10:11,68
06:10:16,68
06:10:23,69
06:10:33,60
06:10:38,59
06:10:43,61
06:10:53,62
06:10:58,64
06:11:03,65
06:11:13,68
06:11:18,70
06:11:23,71
06:11:28,72
06:11:33,73
06:11:38,75
06:11:43,76
06:11:48,77
06:11:53,76
06:11:58,77
06:12:08,69
06:12:13,61
06:12:18,59
06:12:23,57
06:12:28,59
06:12:33,62
06:12:38,63
06:12:43,65
06:12:53,67
06:12:59,66
06:13:04,67
06:13:14,66
06:13:19,68
06:13:24,69
06:13:29,70
06:13:34,74
06:13:39,71
06:13:49,74
06:13:54,76
06:13:59,78
06:14:04,76
06:14:19,77
06:14:24,76
06:14:29,75
06:14:34,74
06:14:39,73
06:14:44,74
06:14:59,76
06:15:04,76
06:15:19,77
06:15:34,76
06:15:39,65
06:15:44,59
06:15:49,57
06:15:59,57
06:16:06,57
06:16:11,59
06:16:16,59
06:16:21,60
06:16:26,62
06:16:36,60
06:16:41,61
06:16:56,60
06:17:06,60
06:17:21,59
06:17:26,60
06:17:31,59
06:17:36,58
06:17:41,59
06:17:46,56
06:17:51,58
06:18:06,59
06:18:11,59
06:18:26,63
06:18:31,66
06:18:36,65
06:18:41,58
06:18:51,59
06:18:56,60
06:19:06,59
06:19:11,60
06:19:16,63
06:19:23,64
06:19:28,59
06:19:33,58
06:19:38,56
06:19:43,55
06:19:48,57
06:19:53,57
06:19:58,56
06:20:08,56
06:20:13,56
06:20:18,56
06:20:23,58
06:20:28,59
06:20:43,59
06:20:48,58
06:20:53,59
06:20:58,58
06:21:03,55
06:21:13,56
06:21:18,58
06:21:23,59
06:21:28,57
06:21:33,55
06:21:38,56
06:21:48,58
06:21:58,60
06:22:03,58
06:22:09,56
06:22:14,57
06:22:19,58
06:22:24,57
06:22:29,58
06:22:34,56
06:22:39,57
06:22:44,58
06:22:49,59
06:22:59,61
06:23:04,60
06:23:09,61
06:23:14,60
06:23:19,57
06:23:24,56
06:23:29,58
06:23:34,59
06:23:39,56
06:23:44,57
06:23:49,56
06:24:04,57
06:24:14,59
06:24:19,60
06:24:29,59
06:24:34,57
06:24:39,55
06:24:44,56
06:24:51,57
06:24:56,56
06:25:06,58
06:25:11,55
06:25:16,57
06:25:21,59
06:25:26,60
06:25:31,62
06:25:36,61
06:25:41,57
06:25:51,59
06:25:56,60
06:26:01,59
06:26:11,57
06:26:16,56
06:26:26,57
06:26:31,59
06:26:36,58
06:26:41,55
06:26:46,56
06:26:56,55
06:27:01,57
06:27:16,56
06:27:21,57
06:27:26,59
06:27:31,60
06:27:36,62
06:27:42,63
06:27:47,60
06:27:52,58
06:27:57,59
06:28:02,60
06:28:17,61
06:28:22,63
06:28:27,59
06:28:37,60
06:28:47,61
06:28:52,61
06:28:57,60
06:29:02,58
06:29:07,55
06:29:12,54
06:29:17,55
06:29:22,56
06:29:27,57
06:29:37,58
06:29:42,56
06:29:52,58
06:30:02,58
06:30:17,58
06:30:32,68
06:30:37,75
06:30:52,74
06:30:54,74
06:30:59,73
06:31:09,81
06:31:14,87
06:31:19,85
06:31:24,80
06:31:29,75
06:31:34,74
06:31:39,71
06:31:44,68
06:31:54,69
06:31:59,70
06:32:04,71
06:32:14,73
06:32:24,73
06:32:39,73
06:32:54,73
06:32:59,74
06:33:09,71
06:33:14,75
06:33:19,80
06:33:24,82
06:33:29,81
06:33:34,79
06:33:39,73
06:33:44,70
06:33:51,67
06:33:56,66
06:34:01,67
06:34:06,69
06:34:11,70
06:34:16,71
06:34:21,67
06:34:26,64
06:34:31,62
06:34:41,59
06:34:51,60
06:34:56,61
06:35:01,60
06:35:11,62
06:35:21,61
06:35:26,60
06:35:31,59
06:35:36,60
06:35:41,59
06:35:51,60
06:35:56,59
06:36:06,58
06:36:11,57
06:36:16,58
06:36:26,58
06:36:31,59
06:36:41,56
06:36:47,59
06:36:52,58
06:36:57,57
06:37:02,58
06:37:07,57
06:37:12,58
06:37:17,60
06:37:22,57
06:37:27,59
06:37:42,59
06:37:47,57
06:38:02,58
06:38:07,61
06:38:12,60
06:38:22,58
06:38:27,57
06:38:32,58
06:38:37,57
06:38:42,58
06:38:47,58
06:38:52,56
06:38:57,58
06:39:02,60
06:39:07,62
06:39:12,61
06:39:27,61
06:39:42,61
06:39:44,61
06:39:59,57
06:40:04,56
06:40:09,58
06:40:19,60
06:40:24,59
06:40:29,59
06:40:34,59
06:40:44,57
06:40:49,56
06:40:54,58
06:40:59,59
06:41:09,62
06:41:19,61
06:41:24,62
06:41:29,61
06:41:39,62
06:41:49,58
06:41:59,61
06:42:04,60
06:42:09,57
06:42:14,58
06:42:24,59
06:42:39,59
06:42:54,69
06:42:59,67
06:43:06,65
06:43:11,61
06:43:16,58
06:43:31,59
06:43:36,57
06:43:41,56
06:43:51,55
06:43:56,58
06:44:01,57
06:44:11,60
06:44:16,62
06:44:21,61
06:44:26,60
06:44:31,59
06:44:36,58
06:44:41,57
06:44:46,58
06:44:51,57
06:44:56,56
06:45:01,58
06:45:11,56
06:45:21,58
06:45:26,58
06:45:41,58
06:45:51,58
06:46:01,57
06:46:11,57
06:46:17,56
06:46:22,57
06:46:37,58
06:46:42,59
06:46:47,61
06:46:52,63
06:46:57,59
06:47:02,60
06:47:07,58
06:47:17,57
06:47:22,55
06:47:27,57
06:47:42,58
06:47:47,56
06:48:02,56
06:48:17,56
06:48:32,56
06:48:47,56
06:48:57,57
06:49:12,62
06:49:17,63
06:49:22,61
06:49:27,60
06:49:42,62
06:49:52,65
06:49:57,70
06:50:02,64
06:50:09,63
06:50:14,62
06:50:19,60
06:50:24,59
06:50:29,61
06:50:39,62
06:50:44,64
06:50:59,63
06:51:04,64
06:51:14,63
06:51:19,64
06:51:24,64
06:51:34,65
06:51:39,68
06:51:44,70
06:51:49,71
06:52:04,71
06:52:09,71
06:52:24,71
06:52:29,71
06:52:34,71
06:52:49,74
06:52:59,74
06:53:14,74
06:53:24,73
06:53:39,78
06:53:54,78
06:53:56,78
06:54:11,78
06:54:26,78
06:54:41,78
06:54:56,78
06:55:01,78
06:55:16,77
06:55:31,76
06:55:41,76
06:55:56,76
06:56:11,76
06:56:26,76
06:56:31,77
06:56:46,77
06:57:01,77
06:57:11,78
06:57:16,76
06:57:31,77
06:57:36,78
06:57:41,78
06:57:56,78
06:58:11,78
06:58:26,78
06:58:41,81
06:58:56,81
06:59:11,81
06:59:26,82
06:59:29,82
06:59:39,85
06:59:49,86
07:00:04,85
07:00:09,83
07:00:14,84
07:00:29,84
07:00:34,83
07:00:49,83
07:00:54,82
07:01:09,82
07:01:24,82
07:01:39,82
07:01:44,83
07:01:49,88
07:01:54,90
07:02:04,91
07:02:09,93
07:02:14,95
07:02:24,96
07:02:39,97
07:02:44,99
07:02:59,99
07:03:14,99
07:03:19,98
07:03:24,99
07:03:34,101
07:03:42,99
07:03:47,100
07:03:52,105
07:03:57,106
07:04:02,99
07:04:17,99
07:04:32,99
07:04:47,100
07:05:02,102
07:05:17,102
07:05:22,100
07:05:32,97
07:05:37,95
07:05:42,91
07:05:47,88
07:06:02,90
07:06:07,99
07:06:12,100
07:06:17,98
07:06:27,94
07:06:37,94
07:06:52,94
07:06:57,93
07:07:12,93
07:07:17,94
07:07:22,92
07:07:29,94
07:07:34,96
07:07:39,98
07:07:49,99
07:07:54,94
07:08:09,95
07:08:24,96
07:08:29,96
07:08:34,96
07:08:49,94
07:08:54,93
07:09:04,94
07:09:19,93
07:09:34,94
07:09:39,96
07:09:44,98
07:09:59,93
07:10:04,90
07:10:14,90
07:10:29,90
07:10:39,87
07:10:44,85
07:10:49,83
07:10:54,83
07:11:09,83
07:11:14,87
07:11:19,90
07:11:26,88
07:11:36,89
07:11:51,89
07:12:06,89
07:12:16,90
07:12:31,90
07:12:46,90
07:12:51,91
07:13:06,90
07:13:21,90
07:13:36,90
07:13:46,91
07:13:51,90
07:14:06,90
07:14:11,92
07:14:21,90
07:14:26,88
07:14:31,89
07:14:41,85
07:14:46,81
07:15:01,81
07:15:06,80
07:15:21,80
07:15:36,80
07:15:51,80
07:16:06,80
07:16:23,64
07:16:28,61
07:16:33,60
07:16:48,60
07:16:58,61
07:17:13,60
07:17:18,64
07:17:23,64
07:17:33,62
07:17:38,63
07:17:43,62
07:17:48,61
07:18:03,62
07:18:08,63
07:18:13,64
07:18:18,65
07:18:28,67
07:18:33,68
07:18:43,69
07:18:48,70
07:18:53,69
07:19:03,68
07:19:13,68
07:19:18,69
07:19:28,70
07:19:33,73
07:19:38,76
07:19:45,76
07:20:00,79
07:20:05,80
07:20:20,80
07:20:35,80
07:20:50,80
07:20:55,80
07:21:00,82
07:21:15,84
07:21:20,85
07:21:25,87
07:21:30,85
07:21:40,86
07:21:45,87
07:21:50,88
07:21:55,87
07:22:10,87
07:22:25,84
07:22:30,83
07:22:40,84
07:22:45,83
07:22:50,81
07:22:55,77
07:23:10,76
07:23:25,77
07:23:35,79
07:23:40,82
07:23:47,82
07:23:52,82
07:23:57,81
07:24:12,81
07:24:17,80
07:24:22,79
07:24:32,80
07:24:37,82
07:24:42,84
07:24:47,85
07:24:52,84
07:24:57,85
07:25:02,85
07:25:17,84
07:25:22,82
07:25:32,83
07:25:37,84
07:25:42,86
07:25:47,85
07:25:52,86
07:25:57,87
07:26:02,89
07:26:12,88
07:26:17,87
07:26:32,87
07:26:42,86
07:26:47,84
07:26:54,84
07:26:59,85
07:27:04,86
07:27:09,87
07:27:14,87
07:27:29,87
07:27:34,89
07:27:39,92
07:27:54,94
07:28:09,94
07:28:24,94
07:28:39,94
07:28:49,93
07:28:59,91
07:29:04,89
07:29:09,90
07:29:24,90
07:29:39,89
07:29:54,89
07:29:59,90
07:30:04,91
07:30:19,91
07:30:29,92
07:30:39,90
07:30:44,89
07:30:59,89
07:31:14,89
07:31:16,89
07:31:21,90
07:31:26,91
07:31:31,87
07:31:46,87
07:31:51,85
07:32:06,86
07:32:21,86
07:32:36,86
07:32:41,88
07:32:46,82
07:32:51,78
07:32:56,74
07:33:06,72
07:33:11,71
07:33:26,71
07:33:41,71
07:33:46,71
07:33:56,71
07:34:01,76
07:34:11,75
07:34:16,73
07:34:21,72
07:34:36,72
07:34:51,72
07:35:01,69
07:35:16,69
07:35:19,69
07:35:24,70
07:35:29,69
07:35:34,68
07:35:39,71
07:35:44,72
07:35:59,72
07:36:04,70
07:36:14,69
07:36:29,69
07:36:34,69
07:36:39,70
07:36:54,70
07:37:09,69
07:37:14,68
07:37:19,67
07:37:24,66
07:37:29,66
07:37:44,67
07:37:54,66
07:38:09,67
07:38:24,67
07:38:29,68
07:38:44,69
07:38:59,69
07:39:14,69
07:39:24,68
07:39:31,68
07:39:41,68
07:39:56,68
07:40:06,69
07:40:11,69
07:40:26,69
07:40:36,69
07:40:51,70
07:40:56,69
07:41:06,69
07:41:21,69
07:41:36,69
07:41:51,69
07:42:06,69
07:42:21,69
07:42:36,69
07:42:46,70
07:42:51,75
07:42:56,78
07:43:01,81
07:43:06,85
07:43:11,88
07:43:16,90
07:43:31,90
07:43:36,92
07:43:41,93
07:43:56,93
07:43:58,93
07:44:13,93
07:44:28,93
07:44:38,91
07:44:53,91
07:45:08,90
07:45:23,90
07:45:38,90
07:45:53,92
07:46:08,92
07:46:18,91
07:46:23,88
07:46:28,86
07:46:33,86
07:46:43,85
07:46:48,82
07:46:53,81
07:46:58,71
07:47:08,70
07:47:13,69
07:47:23,68
07:47:28,67
07:47:43,67
07:47:58,67
07:48:13,67
07:48:18,68
07:48:26,69
07:48:31,70
07:48:36,71
07:48:46,70
07:48:51,70
07:48:56,68
07:49:01,67
07:49:06,66
07:49:16,67
07:49:31,67
07:49:46,68
07:49:51,68
07:49:56,67
07:50:11,66
07:50:26,65
07:50:31,63
07:50:36,62
07:50:51,62
07:50:56,60
07:51:06,60
07:51:16,61
07:51:26,60
07:51:31,61
07:51:36,66
07:51:41,67
07:51:51,66
07:52:06,67
07:52:08,67
07:52:13,68
07:52:18,67
07:52:23,66
07:52:28,74
07:52:43,74
07:52:53,74
07:53:08,74
07:53:18,77
07:53:23,77
07:53:28,76
07:53:33,75
07:53:38,74
07:53:43,73
07:53:58,73
07:54:13,71
07:54:18,70
07:54:23,68
07:54:33,67
07:54:38,67
07:54:43,73
07:54:48,76
07:55:03,76
07:55:18,76
07:55:33,75
